2014-11-25 17:44:00	3118	第101章 凤凰遗族(上)
2014-11-26 00:25:00	3429	第102章 凤凰遗族(中)
2014-11-26 09:27:00	3565	第103章 凤凰遗族(下)
2014-11-26 22:27:00	3339	第104章 危机来临
2014-11-27 01:43:00	3147	第105章 黑魔
2014-11-27 09:44:00	3016	第106章 《凤凰颂世典·残卷》(一)
2014-11-27 18:33:00	3285	第107章 《凤凰颂世典·残卷》(二)
2014-11-28 00:56:00	3076	第108章 《凤凰颂世典·残卷》(三) 
2014-11-28 09:27:00	3298	第109章 《凤凰颂世典·残卷》(四)
2014-11-28 17:53:00	3407	第110章 《凤凰颂世典·残卷》(五) 
2014-11-29 09:59:00	3659	第111章 《凤凰颂世典·残卷》(六) 
2014-11-29 19:00:00	3031	第112章 《凤凰颂世典·残卷》(七)
2014-11-30 18:25:00	3133	第113章 《凤凰颂世典·残卷》(八)
2014-12-03 00:46:00	3149	第114章 山穷水尽
2014-12-04 02:18:00	3127	第115章 对不起，我来晚了
2014-12-05 00:29:00	3399	第116章 秒杀
2014-12-05 03:35:00	3001	第117章 凤翼天穹舞
2014-12-06 00:31:00	3869	第118章 焚星妖莲
2014-12-07 17:25:00	3195	第119章 焚灭诅咒
2014-12-08 15:44:00	2800	第120章 前往苍风皇城
2014-12-09 00:04:00	3078	第121章 苍风玄府
2014-12-09 03:07:00	3142	第122章 重逢
2014-12-09 17:26:00	3373	第123章 嫉恨
2014-12-10 01:38:00	3201	第124章 内府天玄榜
2014-12-10 04:09:00	3047	第125章 苍风帝皇
2014-12-10 18:56:00	3147	第126章 玄力测试
2014-12-11 02:45:00	4004	第127章 风越
2014-12-11 10:01:00	3147	第128章 你确定？
2014-12-12 02:34:00	3453	第129章 司空渡
2014-12-12 10:00:00	3687	第130章 作的一手好死
2014-12-12 19:05:00	3341	第131章 慕容逸
2014-12-13 10:00:00	3450	第132章 约战！
2014-12-13 22:21:00	3178	第133章 直入内府
2014-12-14 10:00:00	3479	第134章 霸王巨剑
2014-12-15 00:26:00	3210	第135章 野鸡玄技×2
2014-12-16 03:10:00	3937	第136章 大道浮屠诀
2014-12-17 01:49:00	3170	第137章 传音玉
2014-12-17 04:08:00	3118	第138章 天玄榜
2014-12-17 20:35:00	3628	第139章 何为大道
2014-12-18 02:50:00	3172	第140章 突破，真玄境
2014-12-18 18:25:00	3441	第141章 暴怒
2014-12-19 01:15:00	3427	第142章 横扫
2014-12-19 18:29:00	3088	第143章 恶魔焚血晶
2014-12-20 02:35:00	3342	第144章 仙子、仙子
2014-12-22 00:04:00	3670	第145章 毒灵
2014-12-23 02:50:00	3381	第146章 离去
2014-12-24 00:52:00	3173	第147章 天狼狱神典
2014-12-24 18:25:00	3236	第148章 约战之日
2014-12-25 02:11:00	3443	第149章 万众瞩目
2014-12-26 00:12:00	4036	第150章 震惊全场
2014-12-26 03:10:00	3114	第151章 碾压
2014-12-27 02:47:00	3890	第152章 金鳞化龙丹
2014-12-29 01:19:00	3456	第153章 苍月
2014-12-29 03:59:00	3362	第154章 真相
2014-12-29 17:31:00	3063	第155章 两封邀请函
2014-12-29 22:52:00	3357	第156章 密谋
2014-12-31 01:48:00	3582	第157章 倾心、承诺
2014-12-31 04:15:00	3432	第158章 “医圣”
2014-12-31 18:23:00	3405	第159章 噬魂同命蛊
2014-12-31 23:53:00	3418	第160章 传说中的四大圣地
2015-01-03 02:33:00	3654	第161章 凌云、凌杰
2015-01-04 04:07:00	3515	第162章 三剑
2015-01-05 02:04:00	3249	第163章 天狼斩
2015-01-05 04:32:00	3591	第164章 排位战邀请函
2015-01-05 18:24:00	3338	第165章 反杀！
2015-01-06 00:01:00	3099	第166章 梦幻毁灭
2015-01-06 22:40:00	3045	第167章 龙血宝丹
2015-01-07 16:52:00	3148	第168章 决定
2015-01-09 09:12:00	3191	第169章 决然离开
2015-01-09 20:42:00	3170	第170章 死亡荒原
2015-01-10 19:20:00	3999	第171章 铁背苍狼
2015-01-11 00:49:00	3999	第172章 黑龙强盗团
2015-01-12 00:58:00	3646	第173章 灭团！
2015-01-12 18:34:00	3203	第174章 风暴烈鹰
2015-01-13 01:31:00	3179	第175章 雌雄蛟龙
2015-01-13 17:49:00	3176	第176章 恶战
2015-01-14 01:00:00	3312	第177章 双蛟陨灭
2015-01-14 15:11:00	3352	第178章 太古苍龙(上)
2015-01-14 18:48:00	3731	第179章 太古苍龙(下)
2015-01-16 21:08:00	3217	第180章 龙神试炼
2015-01-18 01:39:00	3882	第181章 绝境
2015-01-18 04:29:00	3147	第182章 凤凰破
2015-01-19 00:50:00	3397	第183章 岩龙战将
2015-01-19 09:29:00	3467	第184章 生死之间(上)
2015-01-20 01:54:00	3078	第185章 生死之间(下）
2015-01-20 21:13:00	3159	第186章 龙阙
2015-01-21 02:07:00	2265	第187章 无尽平原
2015-01-21 20:29:00	3414	第188章 焚天少主
2015-01-22 00:25:00	3999	第189章 无尽追杀
2015-01-23 02:51:00	3228	第190章 毒杀
2015-01-25 03:25:00	3345	第191章 龙神之血
2015-01-25 18:41:00	3444	第192章 真玄境巅峰
2015-01-26 00:46:00	3044	第193章 无声离去
2015-01-26 10:11:00	3304	第194章 临近的排位战
2015-01-27 00:41:00	3259	第195章 归来
2015-01-28 00:23:00	3421	第196章 秒败
2015-01-28 20:32:00	3486	第197章 激怒
2015-01-28 23:20:00	3640	第198章 空手接炎刃
2015-01-29 17:30:00	3953	第199章 第一美女
2015-01-30 00:39:00	3073	第200章 天剑山脉
2015-01-31 01:33:00	3722	第201章 群英荟萃
2015-01-31 23:37:00	3542	第202章 天剑庄主
2015-01-31 23:46:00	2978	第203章 有人来了
2015-02-02 00:52:00	2838	第204章 排位战：开始
2015-02-02 04:09:00	3540	第205章 排位战：玄力测试
2015-02-03 00:41:00	3477	第206章 不可超越的凌云
2015-02-03 17:20:00	3486	第207章 打破历史的真玄境
2015-02-04 00:29:00	3129	第208章 首战
2015-02-04 10:47:00	3156	第209章 立威
2015-02-05 02:27:00	3466	第210章 重逢
2015-02-05 10:00:00	3492	第211章 第二轮小组赛
2015-02-05 19:16:00	3189	第212章 连胜！
2015-02-07 01:07:00	3056	第213章 月下倾月
2015-02-07 01:30:00	3553	第214章 真正的开始
2015-02-07 09:35:00	3819	第215章 战萧楠
2015-02-10 02:58:00	3285	第216章 完胜
2015-02-10 17:13:00	3458	第217章 欺人太甚
2015-02-12 02:01:00	3899	第218章 速战速决
2015-02-13 02:12:00	3251	第219章 我可是行家
2015-02-15 02:56:00	3194	第220章 云澈VS焚绝壁
2015-02-16 03:11:00	3876	第221章 湮灭
2015-02-17 03:03:00	3739	第222章 变故
2015-02-20 22:26:00	3645	第223章 王座之力
2015-02-21 22:50:00	3086	第224章 夏倾月VS萧狂雷
2015-02-23 01:16:00	3556	第225章 琉璃心、玲珑体
2015-02-25 00:22:00	3079	第226章 天道眷顾的夏倾月
2015-02-26 04:10:00	3689	第227章 悄然种下的危机
2015-02-26 18:08:00	3173	第228章 天鸯剑
2015-02-27 03:32:00	3614	第229章 鸳鸯合璧
2015-02-27 17:22:00	3655	第230章 霸王怒(上)
2015-02-28 04:20:00	3938	第231章 霸王怒(下)
2015-02-28 18:57:00	3320	第232章 霸王终结
2015-03-01 01:56:00	3369	第233章 天威剑域的橄榄枝
2015-03-01 19:03:00	3068	第234章 倾月VS凌云
2015-03-02 02:06:00	3388	第235章 倾世仙颜
2015-03-03 03:54:00	3290	第236章 冰凰琼华绫
2015-03-04 03:03:00	3713	第237章 剑灵分身
2015-03-04 05:04:00	3407	第238章 领域终结
2015-03-04 17:09:00	3276	第239章 夫妻之战(一)
2015-03-05 01:05:00	3415	第240章 夫妻之战(二)
2015-03-05 03:45:00	3273	第241章 夫妻之战(三)
2015-03-06 02:25:00	3628	第242章 夫妻之战(四)
2015-03-06 22:01:00	3814	第243章 夫妻之战(五)
2015-03-07 03:13:00	3240	第244章 焚！凤凰血！
2015-03-08 02:30:00	3634	第245章 最后一击
2015-03-08 04:56:00	3801	第246章 胜者
2015-03-08 23:32:00	3217	第247章 苏醒
2015-03-09 18:55:00	3608	第248章 天池前夜
2015-03-09 23:50:00	3098	第249章 天池秘境(上)
2015-03-10 02:05:00	3237	第250章 天池秘境(下)
2015-03-11 15:48:00	3130	第251章 茉莉的决定
2015-03-11 20:14:00	3481	第252章 借刀杀人
2015-03-12 00:41:00	3319	第253章 你想怎么死？
2015-03-13 00:37:00	3106	第254章 女人心
2015-03-13 19:46:00	3033	第255章 天池巨兽(上)
2015-03-13 22:08:00	3225	第256章 天池巨兽(下)
2015-03-15 00:26:00	3738	第257章 触手可及的死亡
2015-03-15 02:51:00	3360	第258章 绝地逢生
2015-03-16 00:17:00	3933	第259章 另一个世界
2015-03-16 03:38:00	3371	第260章 苓儿
2015-03-17 00:36:00	4051	第261章 幻梦沧云
2015-03-17 11:27:00	3294	第262章 苏横山
2015-03-18 02:33:00	3277	第263章 太苏山、太苏门
2015-03-18 03:55:00	2354	第264章 倾月苏醒
2015-03-19 03:16:00	3292	第265章 剑拔弩张
2015-03-20 01:24:00	3357	第266章 搅局
2015-03-20 03:32:00	3619	第267章 霸威
2015-03-20 22:20:00	3561	第268章 定亲
2015-03-23 02:48:00	3718	第269章 碾压
2015-03-24 02:13:00	3723	第270章 借威立慑
2015-03-24 19:09:00	3349	第271章 竹林幻梦
2015-03-25 01:46:00	3925	第272章 梦醒时分
2015-03-25 20:32:00	3209	第273章 乍现的真相
2015-03-26 23:52:00	2964	第274章 离开天池秘境
2015-03-27 01:49:00	3525	第275章 天大人情
2015-03-28 00:50:00	3435	第276章 “妖人”(上)
2015-03-28 02:48:00	3226	第277章 妖人(下)
2015-03-29 00:29:00	4016	第278章 惊变
2015-03-29 23:39:00	3724	第279章 陨落的天才
2015-03-30 02:44:00	4077	第280章 姐弟别离
2015-03-31 01:13:00	3392	第281章 轩然大波(上)
2015-04-01 01:20:00	4420	第282章 轩然大波(下)
2015-04-01 03:41:00	3235	第283章 劫后余生
2015-04-02 01:49:00	3707	第284章 月婵冰心
2015-04-03 02:41:00	3811	第285章 破釜沉舟
2015-04-03 21:13:00	3512	第286章 拼死一搏
2015-04-04 03:44:00	3556	第287章 极限修炼
2015-04-04 18:30:00	3095	第288章 膨胀的野心
2015-04-05 01:12:00	3455	第289章 双重突破
2015-04-05 23:41:00	3245	第290章 金色浮屠
2015-04-06 04:12:00	3346	第291章 玄罡
2015-04-06 23:46:00	3065	第292章 沧云大陆的讯息
2015-04-07 11:00:00	3549	第293章 突飞猛进
2015-04-07 21:50:00	3538	第294章 你手里拿的是什么！ 
2015-04-08 10:59:00	3177	第295章 血亲(上)
2015-04-08 19:02:00	3506	第296章 血亲(下)
2015-04-09 11:35:00	3317	第297章 玄罡觉醒
2015-04-13 23:52:00	3815	第298章 魂殇
2015-04-14 18:32:00	3782	第299章 重见天日
2015-04-15 01:18:00	3007	第300章 公主出嫁
2015-04-15 18:10:00	3227	第301章 从天而降
2015-04-17 01:36:00	3088	第302章 自伤
2015-04-17 03:49:00	3469	第303章 苍风府主
2015-04-18 02:49:00	3467	第304章 一步杀十人
2015-04-18 17:34:00	3579	第305章 势不可挡
2015-04-18 23:33:00	3319	第306章 你们的态度很有问题啊！
2015-04-20 00:06:00	3097	第307章 我当然是来抢婚的！
2015-04-20 11:43:00	3376	第308章 暂落尘埃
2015-04-21 00:42:00	4325	第309章 变异玄罡
2015-04-21 17:32:00	3324	第310章 直赴冰云
2015-04-23 00:44:00	3188	第311章 你是在找我吗？
2015-04-23 19:17:00	3368	第312章 危局
2015-04-24 00:59:00	3245	第313章 再见太古苍龙
2015-04-24 18:00:00	3245	第314章 龙神之髓，龙神之魂
2015-04-27 01:23:00	3364	第315章 凤凰之魂？
2015-04-29 01:12:00	3297	第316章 王玄龙阙
2015-04-29 21:35:00	3073	第317章 虐杀
2015-04-30 00:09:00	3336	第318章 击杀焚莫离
2015-04-30 16:04:00	3341	第319章 雪域仙宫
2015-05-01 00:40:00	3637	第320章 怒火
2015-05-01 12:01:00	3057	第321章 冰云宫主
2015-05-02 02:17:00	3378	第322章 刺魂之语
2015-05-02 23:59:00	3282	第323章 归心似箭
2015-05-03 23:59:00	3086	第324章 重回流云
2015-05-04 16:55:00	3287	第325章 踹门而入
2015-05-05 00:49:00	3138	第326章 讨债
2015-05-05 22:24:00	3372	第327章 焚天之怒(一)
2015-05-06 15:57:00	3355	第328章 焚天之怒(二)
2015-05-07 00:02:00	4809	第329章 焚天之怒(|||)
2015-05-07 23:38:00	3436	第330章 重创焚断魂
2015-05-09 00:06:00	3143	第331章 屠戮
2015-05-11 02:06:00	2333	第332章 九玄天罡阵
2015-05-12 01:34:00	3146	第333章 龙魂领域
2015-05-12 03:31:00	3536	第334章 小澈，一定要想我……
2015-05-12 23:14:00	3332	第335章 天火焚星阵？
2015-05-13 10:03:00	3370	第336章 绝境的焚天门
2015-05-14 01:17:00	3393	第337章 太上门主：焚义绝
2015-05-15 03:39:00	3171	第338章 送上门的大礼
2015-05-15 03:39:00	3979	第339章 潜入囚龙狱
2015-05-17 02:07:00	3098	第340章 调虎离山
2015-05-18 01:54:00	3181	第341章 凤炎燎天
2015-05-18 03:45:00	3264	第342章 凌杰到来
2015-05-19 00:08:00	3605	第343章 凌杰的忠告
2015-05-19 11:00:00	3084	第344章 战焚义绝
2015-05-20 00:15:00	3125	第345章 毒手
2015-05-20 11:00:00	3261	第346章 独战双王座
2015-05-21 01:41:00	3417	第347章 焚神印
2015-05-22 02:05:00	3226	第348章 灭王座！
2015-05-22 10:37:00	3358	第349章 焚天门的求助
2015-05-22 18:26:00	3170	第350章 萧宗的选择
2015-05-26 19:12:00	3301	第351章 萧无义
2015-05-27 02:51:00	2925	第352章 灭天珠
2015-05-28 02:42:00	3172	第353章 灭门
2015-05-29 01:05:00	3145	第354章 寸草不生
2015-05-29 03:41:00	3452	第355章 焚天门的禁忌之秘
2015-05-30 01:50:00	4358	第356章 剑圣之怒
2015-05-31 23:55:00	3523	第357章 针锋相对
2015-06-02 02:06:00	3180	第358章 凤炎、冰夷(上)
2015-06-04 01:46:00	3232	第359章 凤炎、冰夷(中)
2015-06-04 01:47:00	3163	第360章 凤炎、冰夷(下)
2015-06-05 01:51:00	3250	第361章 双重领域
2015-06-06 02:48:00	3259	第362章 惶恐的萧宗
2015-06-06 20:14:00	3410	第363章 逼婚的节奏
2015-06-09 02:58:00	3759	第36④章 婚期
2015-06-09 18:34:00	3230	第365章 大婚之日
2015-06-10 01:08:00	3085	第366章 神凰皇子
2015-06-11 00:55:00	2375	第367章 天玄七国排位战
2015-06-12 23:45:00	3269	第368章 剑拔弩张
2015-06-14 00:58:00	3466	第369章 自取其辱
2015-06-18 01:29:00	3358	第370章 强横
2015-06-18 15:51:00	3589	第371章 碾压
2015-06-18 23:08:00	3091	第372章 惨就一个字
2015-06-19 16:38:00	3355	第373章 极度威慑
2015-06-20 00:50:00	3044	第374章 皇宫花烛
2015-06-21 00:57:00	3622	第375章 泠汐
2015-06-22 04:04:00	3116	第376章 冰云邀约
2015-06-23 01:40:00	3655	第377章 皇城之变
2015-06-23 22:48:00	3328	第378章 永夜王子
2015-06-24 02:04:00	3186	第379章 冰云男弟子
2015-06-26 00:09:00	3236	第380章 入冰云
2015-06-26 13:03:00	3322	第381章 永夜之秘、千年之劫
2015-06-26 17:52:00	3560	第382章 冰夷神殿
2015-06-27 00:45:00	3774	第383章 冰夷初成
2015-06-27 16:49:00	3543	第384章 冰仙之怒
2015-06-28 00:06:00	3132	第385章 交代
2015-06-28 13:43:00	2918	第386章 有便宜不占王八蛋
2015-06-29 01:39:00	3102	第387章 冰宫决意
2015-06-29 18:00:00	3348	第388章 重任！
2015-06-30 00:56:00	3184	第389章 寒月寒雪
2015-07-01 04:27:00	3103	第390章 魔爪(上)
2015-07-01 04:28:00	3061	第391章 魔爪(下)
2015-07-01 19:18:00	3360	第392章 逆天融合，冰炎(上)
2015-07-02 02:48:00	3336	第393章 逆天融合，冰炎(下)
2015-07-03 02:44:00	3228	第394章 由我一人
2015-07-04 02:28:00	3712	第395章 朦胧预感
2015-07-06 01:56:00	3531	第396章 顺路讨债
2015-07-07 00:07:00	3478	第397章 暴富
2015-07-08 16:57:00	3305	第398章 凤横空
2015-07-09 00:47:00	3735	第399章 神凰城
2015-07-09 19:10:00	3893	第400章 黑月总会
2015-07-11 01:52:00	3691	第401章 赌
2015-07-13 18:39:00	3609	第402章 紫前辈
2015-07-13 23:49:00	3278	第403章 黑月第七层
2015-07-14 16:40:00	3290	第404章 鬼影圣手
2015-07-15 01:30:00	3542	第405章 地下交易会
2015-07-16 00:47:00	3554	第406章 凤凰葵
2015-07-17 04:18:00	4439	第407章 强横
2015-07-18 01:09:00	4273	第408章 何方神圣
2015-07-20 01:44:00	4064	第409章 一跪
2015-07-22 00:53:00	3834	第410章 传说中的雪公主
2015-07-22 19:22:00	3302	第411章 大恩
2015-07-23 03:55:00	3268	第412章 追杀
2015-07-24 02:34:00	4231	第413章 玄罡暴露
2015-07-25 01:35:00	3594	第414掌 以命搏命
2015-07-27 03:11:00	4615	第415章 惨烈
2015-07-28 00:33:00	3443	第416章 雪公主
2015-07-29 03:14:00	3107	第417章 雪舞(上)
2015-07-29 03:21:00	3464	第418章 雪舞(下)
2015-07-30 00:54:00	3134	第419章 玄舟变动
2015-07-31 00:05:00	3434	第420章 承诺
2015-07-31 00:42:00	3453	第421章 我来教云哥哥好不好？
2015-08-01 23:40:00	3363	第422章 完整玄诀
2015-08-02 02:09:00	3451	第423章 离开栖凤谷
2015-08-02 05:06:00	3145	第424章 凤凰城
2015-08-02 18:11:00	3373	第425章 圣地来临(上)
2015-08-03 00:14:00	3467	第426章 圣地来临(下)
2015-08-03 12:00:00	3670	第427章 至尊海殿：姬千柔
2015-08-03 17:56:00	3161	第428章 赛程之变
2015-08-04 11:59:00	3622	第429章 七国排位战：开启
2015-08-04 18:00:00	3171	第430章 群嘲
2015-08-05 12:00:00	3267	第431章 强大神凰
2015-08-05 18:00:00	3476	第432章 首战：沧澜VS苍风
2015-08-05 19:37:00	3014	第433章 啪啪打脸
2015-08-06 12:00:00	3006	第434章 六国落幕(上)
2015-08-06 18:00:00	3093	第435章 六国落幕(下)
2015-08-07 11:49:00	3760	第436章 凤炎
2015-08-07 17:59:00	3059	第437章 激化
2015-08-08 00:14:00	3543	第438章 龙阙、凤神
2015-08-08 12:00:00	3357	第439章 凤凰之月
2015-08-08 18:01:00	3638	第440章 凤炎燎天
2015-08-09 12:00:00	3198	第441章 境界压制
2015-08-09 18:00:00	3093	第442章 败神凰
2015-08-10 12:00:00	3609	第443章 前来参战！
2015-08-10 17:51:00	3484	第444章 霸皇觉醒
2015-08-11 11:59:00	3209	第445章 神凰杀机
2015-08-11 18:00:00	3401	第446章 真·凤翼天穹
2015-08-12 11:49:00	3541	第447章 小铭铭，要点碧莲
2015-08-12 18:00:00	3366	第448章 凤凰神宗的底牌
2015-08-13 12:00:00	4116	第449章 雪児心
2015-08-13 18:48:00	2935	第450章 落幕
2015-08-14 12:00:00	3534	第451章 平静的前奏
2015-08-14 18:58:00	3122	第452章 觉醒的元霸
2015-08-15 12:00:00	3531	第453章 主动上门的幻光雷极
2015-08-16 01:22:00	3232	第454章 进入太古玄舟
2015-08-16 23:57:00	3395	第455章 奇异空间
2015-08-18 00:29:00	3818	第456章 玄舟内的阴谋　  　　
2015-08-19 02:47:00	3226	第457章 忽然而至的危机
2015-08-20 00:09:00	3557	第458章 封凰禁阵
2015-08-20 03:08:00	3198	第459章 包藏祸心
2015-08-20 18:40:00	3301	第460章 月姬媚姬
2015-08-24 22:53:00	3566	第461章 自轰！霸皇觉醒(上)
2015-08-25 19:16:00	3351	第462章 自轰！霸皇觉醒(下)
2015-08-26 12:56:00	3259	第463章 三头巨蟒
2015-08-27 00:55:00	3185	地464章 葬花吟
2015-08-27 19:11:00	3215	第465章 参天古堡
2015-08-28 18:56:00	3726	第466章 神秘声音
2015-08-29 00:59:00	3455	第467章 阴魂不散
2015-08-29 19:04:00	3541	第468章 绝境
2015-08-29 22:58:00	3403	第469章 雪児……等我……
2015-09-01 01:27:00	4671	第470章 凤神再现
2015-09-02 00:47:00	3549	第471章 变天(上)
2015-09-02 19:15:00	3425	第472章 变天(下)
2015-09-05 02:58:00	3421	第473章  天玄之境
2015-09-07 00:34:00	3170	第474章 暴走的空间乱流
2015-09-08 23:49:00	3055	第475章 停止的太古玄舟
2015-09-09 15:53:00	3703	第476章 龙阙断裂
2015-09-09 23:56:00	3432	第477章 冰炎再现
2015-09-10 19:45:00	4786	第478章 苍月女皇
2015-09-11 00:09:00	3171	第479章 近在咫尺
2015-09-12 01:01:00	3317	第480章 残末之魂
2015-09-14 00:44:00	3082	第481章 水晶棺中的少女
2015-09-15 00:40:00	3217	第482章 红儿(上)
2015-09-15 23:41:00	4136	第483章 红儿(中)
2015-09-16 19:52:00	3262	第484章 红儿(下)
2015-09-17 00:47:00	3236	第485章 劫天诛魔剑
2015-09-17 20:20:00	3070	第486章 契约玄印
2015-09-19 01:27:00	3293	第487章 离开太古玄舟
2015-09-19 18:08:00	3618	第488章 气运加身？
2015-09-20 00:49:00	3524	第489章 未知的世界
2015-09-22 02:36:00	3084	第490章 妖！
2015-09-24 17:51:00	3669	第491章 小玄舟
2015-09-25 00:27:00	4121	第492章 路见不平，多管闲事
2015-09-25 23:44:00	3354	第493章 原来我已经这么厉害了！
2015-09-28 19:44:00	3640	第494章 云萧
2015-09-28 23:19:00	3164	第495章 天下第一
2015-09-30 20:19:00	3526	第496章 幻妖界
2015-10-01 03:00:00	4381	第497章 天下雄图
2015-10-02 01:09:00	3413	第498章 妖皇城
2015-10-03 00:27:00	3544	第499 云家之境
2015-10-04 18:00:00	3325	第500章 金乌传承
2015-10-05 01:30:00	3717	第501章 落叶归根
2015-10-06 18:22:00	3426	第502章 惺惺相惜
2015-10-07 03:01:00	3885	第503章 云轻鸿
2015-10-07 23:23:00	4297	第504章 幻妖暗流
2015-10-09 03:22:00	3551	第505章 疗愈
2015-10-13 02:53:00	5447	第506章 慕雨白、慕雨柔
2015-10-14 23:40:00	3286	第507章 至亲
